exp,plate,genotype,rep,label,pixel,mm
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0711-0184-0304:71.10 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0710-0184-0304:71.00 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0709-0184-0304:70.90 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0708-0184-0304:70.80 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0707-0184-0304:70.70 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0706-0184-0304:70.60 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0705-0184-0304:70.50 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0704-0184-0304:70.40 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0703-0184-0304:70.30 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0702-0184-0304:70.20 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0701-0184-0304:70.10 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0700-0184-0304:70.00 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0699-0184-0304:69.90 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0698-0184-0304:69.80 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0697-0184-0304:69.70 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0696-0184-0304:69.60 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0695-0184-0304:69.50 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0694-0184-0304:69.40 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0693-0184-0304:69.30 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0692-0184-0304:69.20 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0691-0184-0304:69.10 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0690-0184-0304:69.00 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0689-0184-0304:68.90 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0688-0184-0304:68.80 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0687-0184-0304:68.70 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0686-0184-0304:68.60 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0685-0184-0304:68.50 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0684-0184-0304:68.40 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0683-0184-0304:68.30 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0682-0184-0304:68.20 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0681-0184-0304:68.10 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0680-0184-0304:68.00 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0679-0184-0304:67.90 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0678-0184-0304:67.80 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0677-0184-0304:67.70 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0676-0184-0304:67.60 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0675-0184-0304:67.50 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0674-0184-0304:67.40 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0673-0184-0304:67.30 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0672-0184-0304:67.20 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0671-0184-0304:67.10 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0670-0184-0304:67.00 s,129.943,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0669-0184-0304-1:66.90 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0668-0184-0304:66.80 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0667-0184-0313:66.70 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0666-0184-0313:66.60 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0665-0184-0313:66.50 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0664-0184-0313:66.40 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0663-0184-0313:66.30 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0662-0184-0313:66.20 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0661-0184-0313:66.10 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0660-0184-0313:66.00 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0659-0184-0313:65.90 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0658-0184-0313:65.80 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0657-0184-0313:65.70 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0656-0184-0313:65.60 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0655-0184-0313:65.50 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0654-0184-0313:65.40 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0653-0184-0313:65.30 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0652-0184-0313:65.20 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0651-0184-0313:65.10 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0650-0184-0313:65.00 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0649-0184-0313:64.90 s,128.986,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0648-0184-0313:64.80 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0647-0184-0313:64.70 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0646-0184-0313:64.60 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0645-0184-0313:64.50 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0644-0184-0313:64.40 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0643-0184-0313:64.30 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0642-0184-0313:64.20 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0641-0184-0313:64.10 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0640-0184-0313:64.00 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0639-0184-0313:63.90 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0638-0184-0313:63.80 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0637-0184-0313:63.70 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0636-0184-0313:63.60 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0635-0184-0313:63.50 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0634-0184-0313:63.40 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0633-0184-0313:63.30 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0632-0184-0313:63.20 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0631-0184-0313:63.10 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0630-0184-0313:63.00 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0629-0184-0313:62.90 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0628-0184-0313:62.80 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0627-0184-0313:62.70 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0626-0184-0313:62.60 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0625-0184-0313:62.50 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0624-0184-0313:62.40 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0623-0184-0313:62.30 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0622-0184-0313:62.20 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0621-0184-0313:62.10 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0620-0184-0313:62.00 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0619-0184-0313:61.90 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0618-0184-0313:61.80 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0617-0184-0313:61.70 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0616-0184-0313:61.60 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0615-0184-0313:61.50 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0614-0184-0313:61.40 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0613-0184-0313:61.30 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0612-0184-0313:61.20 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0611-0184-0313:61.10 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0610-0184-0313:61.00 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0609-0184-0313:60.90 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0608-0184-0313:60.80 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0607-0184-0313:60.70 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0606-0184-0313:60.60 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0605-0184-0313:60.50 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0604-0184-0313:60.40 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0603-0184-0313:60.30 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0602-0184-0313:60.20 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0601-0184-0313:60.10 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0600-0184-0313:60.00 s,128.406,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0599-0185-0313:59.90 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0598-0185-0313:59.80 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0597-0185-0313:59.70 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0596-0185-0313:59.60 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0595-0185-0313:59.50 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0594-0185-0313:59.40 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0593-0185-0313:59.30 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0592-0185-0313:59.20 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0591-0185-0313:59.10 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0590-0185-0313:59.00 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0589-0185-0313:58.90 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0588-0185-0313:58.80 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0587-0185-0313:58.70 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0586-0185-0313:58.60 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0585-0185-0313:58.50 s,127.454,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0584-0185-0313:58.40 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0583-0185-0313:58.30 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0582-0185-0313:58.20 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0581-0185-0313:58.10 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0580-0185-0313:58.00 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0579-0185-0313:57.90 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0578-0185-0313:57.80 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0577-0185-0313:57.70 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0576-0185-0313:57.60 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0575-0185-0313:57.50 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0574-0185-0313:57.40 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0573-0185-0313:57.30 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0572-0185-0313:57.20 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0571-0185-0313:57.10 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0570-0185-0313:57.00 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0569-0185-0313:56.90 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0568-0185-0313:56.80 s,126.509,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0567-0186-0313:56.70 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0566-0186-0313:56.60 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0565-0186-0313:56.50 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0564-0186-0313:56.40 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0563-0186-0313:56.30 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0562-0186-0313:56.20 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0561-0186-0313:56.10 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0560-0186-0313:56.00 s,125.571,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0559-0187-0313:55.90 s,123.347,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0558-0187-0313:55.80 s,123.347,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0557-0187-0313:55.70 s,123.347,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0556-0187-0313:55.60 s,123.347,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0555-0187-0313:55.50 s,123.347,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0554-0187-0313:55.40 s,123.347,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0553-0187-0312:55.30 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0552-0187-0312:55.20 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0551-0187-0312:55.10 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0550-0187-0312:55.00 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0549-0187-0312:54.90 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0548-0187-0312:54.80 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0547-0187-0312:54.70 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0546-0187-0312:54.60 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0545-0187-0312:54.50 s,122.802,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0544-0187-0312:54.40 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0543-0187-0312:54.30 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0542-0187-0312:54.20 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0541-0187-0312:54.10 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0540-0187-0312:54.00 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0539-0187-0312:53.90 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0538-0187-0312:53.80 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0537-0187-0312:53.70 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0536-0187-0312:53.60 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0535-0187-0312:53.50 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0534-0187-0312:53.40 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0533-0187-0312:53.30 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0532-0187-0312:53.20 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0531-0187-0312:53.10 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0530-0187-0312:53.00 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0529-0187-0312:52.90 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0528-0187-0312:52.80 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0527-0187-0312:52.70 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0526-0187-0312:52.60 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0525-0187-0312:52.50 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0524-0187-0312:52.40 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0523-0187-0312:52.30 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0522-0187-0312:52.20 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0521-0187-0312:52.10 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0520-0187-0312:52.00 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0519-0187-0312:51.90 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0518-0187-0312:51.80 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0517-0187-0312:51.70 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0516-0187-0312:51.60 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0515-0187-0312:51.50 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0514-0187-0312:51.40 s,121.867,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0513-0188-0312:51.30 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0512-0188-0312:51.20 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0511-0188-0312:51.10 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0510-0188-0312:51.00 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0509-0188-0312:50.90 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0508-0188-0312:50.80 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0507-0188-0312:50.70 s,120.513,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0506-0188-0312:50.60 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0505-0188-0312:50.50 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0504-0188-0312:50.40 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0503-0188-0312:50.30 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0502-0188-0312:50.20 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0501-0188-0312:50.10 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0500-0188-0312:50.00 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0499-0188-0312:49.90 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0498-0188-0312:49.80 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0497-0188-0312:49.70 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0496-0188-0312:49.60 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0495-0188-0312:49.50 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0494-0188-0312:49.40 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0493-0188-0312:49.30 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0492-0188-0312:49.20 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0491-0188-0312:49.10 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0490-0188-0312:49.00 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0489-0188-0312:48.90 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0488-0188-0312:48.80 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0487-0188-0312:48.70 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0486-0188-0312:48.60 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0485-0188-0312:48.50 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0484-0188-0312:48.40 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0483-0188-0312:48.30 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0482-0188-0312:48.20 s,119.53,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0481-0189-0312:48.10 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0480-0189-0312:48.00 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0479-0189-0312:47.90 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0478-0189-0312:47.80 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0477-0189-0312:47.70 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0476-0189-0312:47.60 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0475-0189-0312:47.50 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0474-0189-0312:47.40 s,118.377,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0473-0189-0312:47.30 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0472-0189-0312:47.20 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0471-0189-0312:47.10 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0470-0189-0312:47.00 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0469-0189-0312:46.90 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0468-0189-0312:46.80 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0467-0189-0312:46.70 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0466-0189-0312:46.60 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0465-0189-0312:46.50 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0464-0189-0312:46.40 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0463-0189-0312:46.30 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0462-0189-0312:46.20 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0461-0189-0312:46.10 s,117.258,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0460-0190-0312:46.00 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0459-0190-0312:45.90 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0458-0190-0312:45.80 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0457-0190-0312:45.70 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0456-0190-0312:45.60 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0455-0190-0312:45.50 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0454-0190-0312:45.40 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0453-0190-0312:45.30 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0452-0190-0312:45.20 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0451-0190-0312:45.10 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0450-0190-0312:45.00 s,116.264,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0449-0190-0312-1:44.90 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0448-0190-0312:44.80 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0447-0190-0312:44.70 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0446-0190-0312:44.60 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0445-0190-0312:44.50 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0444-0190-0312:44.40 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0443-0190-0312:44.30 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0442-0190-0312:44.20 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0441-0190-0312:44.10 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0440-0190-0312:44.00 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0439-0190-0312:43.90 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0438-0190-0312:43.80 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0437-0190-0312:43.70 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0436-0190-0312:43.60 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0435-0190-0312:43.50 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0434-0190-0312:43.40 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0433-0190-0312:43.30 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0432-0190-0312:43.20 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0431-0190-0312:43.10 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0430-0190-0312:43.00 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0429-0190-0312:42.90 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0428-0190-0312:42.80 s,115.27,
6,A,gi2,3,2016pifgi2exp3a_gi2.avi:0427-0190-0312:42.70 s,115.27,
