exp,plate,genotype,rep,label,pixel,mm
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0063-0192-0117:31.50 s,25.328,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0062-0192-0117:31.00 s,25.328,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0061-0192-0117:30.50 s,25.328,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0060-0193-0117:30.00 s,22.683,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0059-0193-0117:29.50 s,22.683,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0058-0193-0117:29.00 s,22.683,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0057-0194-0117:28.50 s,20.739,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0056-0194-0117:28.00 s,20.739,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0055-0194-0117:27.50 s,20.739,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0054-0196-0117:27.00 s,17.766,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0053-0196-0117:26.50 s,17.766,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0052-0197-0118:26.00 s,16.155,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0051-0197-0118:25.50 s,16.155,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0050-0198-0118:25.00 s,15.472,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0049-0198-0118:24.50 s,15.472,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0048-0198-0118:24.00 s,15.472,
6,A,gi2pif5,1,2016pifgi2exp3a_gi2pif5.avi:0047-0201-0123:23.50 s,15.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0800-0166-0195:400.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0799-0166-0195:399.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0798-0166-0195:399.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0797-0166-0195:398.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0796-0166-0195:398.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0795-0166-0195:397.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0794-0166-0195:397.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0793-0166-0195:396.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0792-0166-0195:396.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0791-0166-0195:395.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0790-0166-0195:395.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0789-0166-0195:394.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0788-0166-0195:394.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0787-0166-0195:393.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0786-0166-0195:393.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0785-0166-0195:392.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0784-0167-0195:392.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0783-0167-0195:391.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0782-0167-0195:391.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0781-0167-0195:390.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0780-0167-0195:390.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0779-0167-0195:389.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0778-0167-0195:389.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0777-0167-0195:388.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0776-0167-0195:388.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0775-0167-0195:387.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0774-0167-0195:387.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0773-0167-0195:386.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0772-0167-0195:386.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0771-0167-0195:385.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0770-0167-0195:385.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0769-0167-0195:384.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0768-0167-0195:384.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0767-0167-0195:383.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0766-0167-0195:383.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0765-0167-0195:382.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0764-0167-0195:382.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0763-0167-0195:381.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0762-0167-0195:381.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0761-0167-0195:380.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0760-0167-0195:380.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0759-0167-0195:379.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0758-0167-0195:379.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0757-0167-0195:378.50 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0756-0167-0195:378.00 s,83.886,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0755-0168-0195:377.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0754-0168-0195:377.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0753-0168-0195:376.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0752-0168-0195:376.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0751-0168-0195:375.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0750-0168-0195:375.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0749-0168-0195:374.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0748-0168-0195:374.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0747-0168-0195:373.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0746-0168-0195:373.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0745-0168-0195:372.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0744-0168-0195:372.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0743-0168-0195:371.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0742-0168-0195:371.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0741-0168-0195:370.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0740-0168-0195:370.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0739-0168-0195:369.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0738-0168-0195:369.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0737-0168-0195:368.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0736-0168-0195:368.00 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0735-0168-0195:367.50 s,82.899,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0734-0168-0195-1:367.00 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0733-0168-0195:366.50 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0732-0168-0195:366.00 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0731-0168-0195:365.50 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0730-0168-0195:365.00 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0729-0168-0195:364.50 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0728-0168-0195:364.00 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0727-0168-0195:363.50 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0726-0168-0195:363.00 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0725-0168-0195:362.50 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0724-0168-0195:362.00 s,81.285,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0723-0169-0195:361.50 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0722-0169-0195:361.00 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0721-0169-0195:360.50 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0720-0169-0195:360.00 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0719-0169-0195:359.50 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0718-0169-0195:359.00 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0717-0169-0195:358.50 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0716-0169-0195:358.00 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0715-0169-0195:357.50 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0714-0169-0195:357.00 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0713-0169-0195:356.50 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0712-0169-0195:356.00 s,79.315,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0711-0169-0195:355.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0710-0169-0195:355.00 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0709-0169-0195:354.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0708-0169-0195:354.00 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0707-0169-0195:353.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0706-0169-0195:353.00 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0705-0169-0195:352.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0704-0169-0195:352.00 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0703-0169-0195:351.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0702-0169-0195:351.00 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0701-0169-0195:350.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0700-0169-0195:350.00 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0699-0169-0195:349.50 s,78.828,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0698-0169-0195:349.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0697-0169-0195:348.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0696-0169-0195:348.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0695-0169-0195:347.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0694-0169-0195:347.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0693-0169-0195:346.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0692-0169-0195:346.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0691-0169-0195:345.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0690-0169-0195:345.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0689-0169-0195:344.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0688-0169-0195:344.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0687-0169-0195:343.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0686-0169-0195:343.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0685-0169-0195:342.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0684-0169-0195:342.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0683-0169-0195:341.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0682-0169-0195:341.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0681-0169-0195:340.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0680-0169-0195:340.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0679-0169-0195:339.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0678-0169-0195:339.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0677-0169-0195:338.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0676-0169-0195:338.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0675-0169-0195:337.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0674-0169-0195:337.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0673-0169-0195:336.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0672-0169-0195:336.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0671-0169-0195:335.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0670-0169-0195:335.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0669-0169-0195:334.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0668-0169-0195:334.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0667-0169-0195:333.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0666-0169-0203:333.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0665-0169-0203:332.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0664-0169-0203:332.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0663-0169-0203:331.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0662-0169-0203:331.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0661-0169-0203:330.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0660-0169-0203:330.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0659-0169-0203:329.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0658-0169-0203:329.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0657-0169-0203:328.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0656-0169-0203:328.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0655-0169-0203:327.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0654-0169-0203:327.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0653-0169-0203:326.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0652-0169-0203:326.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0651-0169-0203:325.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0650-0169-0203:325.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0649-0169-0203:324.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0648-0169-0203:324.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0647-0169-0203:323.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0646-0169-0203:323.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0645-0169-0203:322.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0644-0169-0203:322.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0643-0169-0203:321.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0642-0169-0203:321.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0641-0169-0203:320.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0640-0169-0203:320.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0639-0169-0203:319.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0638-0169-0203:319.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0637-0169-0203:318.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0636-0169-0203:318.00 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0635-0169-0203:317.50 s,77.844,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0634-0169-0203-1:317.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0633-0169-0203:316.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0632-0169-0203:316.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0631-0169-0203:315.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0630-0169-0203:315.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0629-0169-0203:314.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0628-0169-0203:314.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0627-0169-0203:313.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0626-0169-0203:313.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0625-0169-0203:312.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0624-0169-0203:312.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0623-0169-0203:311.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0622-0169-0203:311.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0621-0169-0203:310.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0620-0169-0203:310.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0619-0169-0203:309.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0618-0169-0203:309.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0617-0169-0203:308.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0616-0169-0203:308.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0615-0169-0203:307.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0614-0169-0203:307.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0613-0169-0203:306.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0612-0169-0203:306.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0611-0169-0203:305.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0610-0169-0203:305.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0609-0169-0203:304.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0608-0169-0203:304.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0607-0169-0203:303.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0606-0169-0203:303.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0605-0169-0203:302.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0604-0169-0203:302.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0603-0169-0203:301.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0602-0169-0203:301.00 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0601-0169-0203:300.50 s,77.472,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0600-0170-0203:300.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0599-0170-0203:299.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0598-0170-0203:299.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0597-0170-0203:298.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0596-0170-0203:298.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0595-0170-0203:297.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0594-0170-0203:297.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0593-0170-0203:296.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0592-0170-0203:296.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0591-0170-0203:295.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0590-0170-0203:295.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0589-0170-0203:294.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0588-0170-0203:294.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0587-0170-0203:293.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0586-0170-0203:293.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0585-0170-0203:292.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0584-0170-0203:292.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0583-0170-0203:291.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0582-0170-0203:291.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0581-0170-0203:290.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0580-0170-0203:290.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0579-0170-0203:289.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0578-0170-0203:289.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0577-0170-0203:288.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0576-0170-0203:288.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0575-0170-0203:287.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0574-0170-0203:287.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0573-0170-0203:286.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0572-0170-0203:286.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0571-0170-0203:285.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0570-0170-0203:285.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0569-0170-0203:284.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0568-0170-0203:284.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0567-0170-0203:283.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0566-0170-0203:283.00 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0565-0170-0203:282.50 s,75.508,
6,A,gi2pif5,2,2016pifgi2exp3a_gi2pif5.avi:0564-0170-0203:282.00 s,75.508,
